Gene	Log2 Fold Change	p-value
ENSDARG00000094145	-inf	0.17241106645135507
eftud2	0.34884014884627784	0.17254782526979565
ENSDARG00000096295	1.3741381914323543	0.17259445417090108
hmgn1a	-0.2840597508034481	0.17263931758648068
si:dkey-58b18.4	-inf	0.17265446969633205
slc47a4	0.46309911160921785	0.17270176482711388
si:dkeyp-93a5.2	2.5198498696247875	0.1727445219599396
ENSDARG00000097297	-inf	0.1728190459885338
dre-mir-182	5.042593818906449	0.1728917466723599
guk1a	0.2502071989629694	0.17297727393789705
ENSDARG00000093053	4.898959263090877	0.17299456949029135
racgap1	0.28523348835579526	0.17304798250467401
trim 35-44	0.4197022857094875	0.1732110303424086
itprip	1.1000512858354512	0.17331627638059235
stard15	0.3795480289202168	0.17349156724486073
ENSDARG00000110089	3.100080985814703	0.17357340011483102
ENSDARG00000097913	1.8384452749616718	0.17379497474756786
ENSDARG00000105194	1.05174761798286	0.17387686692051904
ENSDARG00000094644	2.741228229927088	0.17389078163494745
si:ch211-190o19.1	-0.4983973484503488	0.1739814647424942
ENSDARG00000058683	0.5911736221536504	0.17409053186626425
cenpw	0.4157391420867736	0.1741922616470527
acot21	1.658284493941518	0.17428327787946699
ENSDARG00000117117	-inf	0.17429088765429254
wwtr1	0.3631217965631115	0.1743608315711579
ENSDARG00000110611	4.773771130938602	0.17439376244581725
rps20	-0.21035273338247773	0.1744824770468294
ENSDARG00000097125	-inf	0.17448531786108432
mirlet7a-4	-inf	0.1745676656633989
slc39a13	0.26978680121234166	0.17460384466168238
ENSDARG00000117404	-1.3023566878678086	0.1746074757917678
ENSDARG00000094782	2.5345060762761835	0.17462485356240717
ENSDARG00000093364	1.16918038382629	0.17470701055476073
si:dkey-108k21.24	0.7186536992465201	0.1747618871429717
fasn2	-inf	0.17485801641274826
eef1akmt2	0.5178189979953118	0.17495418983955566
TCF24	2.252544230299856	0.17518800823113187
ENSDARG00000098305	-1.7983605723667675	0.17526992038357975
LOC101882811	2.238808254521183	0.17528429899462966
ENSDARG00000097274	-inf	0.17541324174059358
fbxo11a	-0.26629905935989806	0.1754617363955044
si:dkey-108k21.10	-0.3672974064802157	0.17557721276907554
slc35d3	0.7975821443604857	0.17559693540277294
ENSDARG00000117435	-inf	0.1757082562837679
ENSDARG00000095934	0.28105544441428754	0.17589617094559046
b3galt10.1	0.27491980141906475	0.17592660801096363
ENSDARG00000097601	0.7584846624968351	0.176067973243544
ENSDARG00000112553	4.671551610649992	0.1761744765226328
si:ch73-368j24.1	-inf	0.17620787029374632
ENSDARG00000092533	4.624133262850952	0.17630683890448262
nol12	-0.16627022770004107	0.1763115930897646
fignl2	0.6459555870645184	0.17641740735217284
u2surp	0.28551541826060045	0.17647720409626122
fam169b	2.244368733081932	0.17654171221704593
olfcq8	2.787051707714894	0.17654470150676935
aptx	0.27466138855794225	0.17661244645179347
ENSDARG00000109235	1.0245637160338903	0.1766618698773252
tbx16l	0.29468957202110657	0.17668069060507607
nmnat1-rbp7a	0.35036759376111304	0.17670414588155703
ENSDARG00000098987	1.6741509384118047	0.17671683941665356
kif7	0.2572217818685291	0.1767388268213754
ift88	-0.1962018925342397	0.17675802103026775
ENSDARG00000083894	1.80656061557682	0.17681405343281129
ENSDARG00000112810	-inf	0.1768230137879467
irak1bp1	0.3514512644745357	0.1769038692245013
rin1b	0.19163675123922436	0.17691325487122556
ENSDARG00000094260	0.5033328436776027	0.17698169008361875
pimr130	1.2602046869508323	0.17714069190659643
ENSDARG00000117671	0.6178348355153532	0.17733193227120875
irak1	0.7199184618208331	0.17733426786969583
ENSDARG00000087190	0.9715106761333812	0.17740189971849926
ENSDARG00000111953	0.4744589898380507	0.1774176883157377
tsr1	0.2032177072185184	0.1774707159367136
dre-mir-137-1	4.970482224892708	0.1775381974347259
orc3	0.3462005475982182	0.1775859857314367
timm22	0.2804376582369235	0.17760925395707478
LOC103909545	-0.31542429937659905	0.17771948440151095
plaat1l	-1.0525417263610022	0.1778153828453598
pimr166	-inf	0.17781871714093334
LOC110437814	-0.6943860030306266	0.17796696956661948
ENSDARG00000093940	1.0367742134864726	0.17801719028668586
bbs12	0.37260191951154686	0.17805142138471075
ENSDARG00000092491	2.2153230930700025	0.17832093546779776
ENSDARG00000097099	0.693623568095547	0.17832804518755366
tspeara	-1.3124003967192235	0.17843173674816434
gfus.3	2.126779159772807	0.17845631841155452
sort1a	0.29626791917352396	0.17847295172975336
ptcd2	0.4825849892123232	0.1785842929321336
limd2	0.5788840328418334	0.1786233035642309
map10	0.3104905786397263	0.17876622500964126
tmed7	0.3093578255812614	0.17883162765077323
hist1h2a1	-0.629397022003883	0.17891093190745874
si:dkey-11l22.1	0.6040198150476661	0.17900410849793194
kcnj2a	1.1650671229285148	0.1792700149222181
fut9b.3	1.0621631212297016	0.1792895679170185
ENSDARG00000103281	2.201560164014576	0.1793241350342355
ENSDARG00000086494	0.4426297825599635	0.17935728990813685
neto2b	1.0233811588206139	0.17939258799221935
ENSDARG00000094314	-0.3824921805705975	0.17940888945932415
si:ch211-236h17.3	1.0507991795262606	0.17942389969335726
LOC110437725	-0.5037190795553979	0.17945617487089904
ENSDARG00000117457	0.36913836504002806	0.17954523856169893
ENSDARG00000101133	0.2727267382551905	0.1795611653156114
ENSDARG00000093627	-inf	0.17964146743392992
tmem138	-0.2894115537951752	0.17964773579173632
hpxa	0.46352796875528224	0.1796749316610105
ENSDARG00000101802	-inf	0.1797725841395099
ENSDARG00000101754	0.2607094469359241	0.17980969139140257
si:ch211-219a15.4	0.6390997322149935	0.17981842359159997
pak4	0.23975704104742987	0.17991007027625416
trnL2	0.6691722661637038	0.17992547339863688
prf1.5	1.7844579709707995	0.1799456415368802
cckbrb	4.7496957767504036	0.17998919469917823
topaz1	0.45220378930460836	0.17999178276174235
ENSDARG00000092939	-inf	0.18004095010827306
mrtfba	0.23827128603474973	0.18004235178472683
rps12	0.2896945738502744	0.18040581484931098
foxf2b	0.4160659324037374	0.18051127449886636
ENSDARG00000098077	1.656614962957526	0.1806285467695324
emg1	0.3540511786552129	0.18069327701676227
or80a8	1.087495896964704	0.18071541122761928
ENSDARG00000108047	0.8439908528617993	0.18077371066333617
zmat2	0.31944396110637946	0.18078004267741252
ENSDARG00000108525	-0.32454262267718514	0.180783427886926
ppp4r4	0.6655685737233439	0.18079577750569517
taar19q	-2.521093198493151	0.18084922477756948
pcdha8l	0.9568362737924873	0.18087227417771426
ENSDARG00000097081	-inf	0.18093903706779033
nsun6	1.9959123944895816	0.18115882176235815
ENSDARG00000092862	0.7827347272011669	0.1811879948460476
or62a3	1.3313375029347068	0.18133964176336906
LOC101887046	1.614406563498042	0.181438290295922
LOC100534733	0.5930212716395095	0.18145780378819265
znf1178	1.6518508384826103	0.18147030398893071
lgals8b	1.278634013230718	0.18150554887335008
brd4	0.33829948125500203	0.18153185720758858
cklf	0.4630824419809263	0.18179242405666002
si:ch211-222h17.9	1.2312088649235577	0.18188528286934766
cxcr4a	0.34983172958620207	0.18196773839728736
znf1157	0.4187282330326574	0.18197919174844684
htatsf1	0.3061993576803227	0.18198289763409914
ENSDARG00000110885	-inf	0.1819880360582631
ENSDARG00000088378	1.6400781214475861	0.18202112244707636
znf1168	0.9167490982256186	0.18232152364338797
si:ch211-286m4.1	0.3385400269393776	0.18244851166457382
jac9	0.8234176905370642	0.1825305082321428
ENSDARG00000090630	-inf	0.18263560755402256
odf2a	0.7198820903557772	0.18264911510072052
snrnp200	0.3296197243528974	0.18274740076786097
si:ch211-165f21.7	-0.4882069174072981	0.1828134328320376
ENSDARG00000092826	0.5113648347714169	0.18284389233639622
ENSDARG00000102371	0.2880969261711401	0.1828660766259301
tgfa	0.6055771832360964	0.18306270023778873
zdhhc20b	0.3453180304848048	0.1830941107017954
ENSDARG00000096621	4.233910679719933	0.18316065978199433
ms4a17a.1	0.3188847284555174	0.18329080923574578
ENSDARG00000087206	-0.5786236137854645	0.18337771524905547
lingo3a	2.140024666795317	0.18339149022782075
ENSDARG00000114509	2.1752941684156575	0.1835253694928522
magi2b	0.21909781814849147	0.18359169810318737
ENSDARG00000092542	0.9474338016581209	0.183697937114769
LOC108183843	0.7295611231232614	0.18379526513174638
ENSDARG00000102537	0.2004698429809886	0.18386369411094733
ccdc172	0.8996569343284104	0.18413917611668212
tex47	1.0919193064439754	0.18414845535374805
orc6	0.30971563820472997	0.1842910898497352
ENSDARG00000087306	0.7077065099727454	0.18442726222392744
ago2	0.6355258130568738	0.18444226242145995
ENSDARG00000087817	1.1058202671742614	0.1845224741860764
ENSDARG00000117677	0.5514506449760959	0.18467853597085365
epb41l5	-0.2564571725028416	0.18467992650585907
itga6l	0.22951031331586158	0.18491343077259995
ENSDARG00000095990	-inf	0.18502505738870004
ENSDARG00000104263	-1.2783096546344779	0.18503966436291794
ENSDARG00000078645	0.5812749683151887	0.18506438253698626
ENSDARG00000097691	-0.3006973828294886	0.18512272121878467
ENSDARG00000093354	0.5482595685156858	0.18525233574308905
ENSDARG00000103178	0.9282823793047383	0.1852656328113165
ENSDARG00000105598	4.158872397329108	0.18526665550902324
LOC100537716	0.8090981184225674	0.18537789519921172
ENSDARG00000114191	1.2121537820698651	0.18542580423764055
rad51	0.28953509610246475	0.1856370386646984
nop56	0.24221462418233677	0.18575801076388385
LOC100005356	3.490951486715884	0.1857612619949512
mkxb	2.113238381921798	0.18599227449536815
wbp4	0.3563168315069339	0.18616158680035005
vcam1a	0.3214126651955135	0.18620773390235443
slc7a8b	0.6873114134447103	0.18623232321615849
LOC100332583	-inf	0.18628789742581808
LOC110438963	-inf	0.18636240147109207
ENSDARG00000099125	1.5649652959127371	0.186434747557701
ENSDARG00000097754	0.3483393507462345	0.1864502079876294
mir338-3	4.108365114223451	0.1864585991222558
ccnp	-0.18180811165948316	0.1864592438376665
ENSDARG00000092552	2.117348848271255	0.1864927824052276
duox2	0.43762061858102025	0.18652597103608667
LOC101883914	0.484086744377323	0.18657965484701505
slc39a1	-0.5012989436547551	0.18664263576941495
ccl39.6	2.1246716377184547	0.18672761596084986
zgc:66472	0.28821809487600303	0.18685820373770473
fam83ga	0.6120470002975518	0.18690697143422258
hoxa1a	0.9969088970287237	0.18708657778645207
ENSDARG00000087148	0.9613920886718453	0.18709561837683075
ENSDARG00000111831	0.9097775071140071	0.1871232887563173
nrde2	0.2208989421334788	0.1871587674268327
ENSDARG00000103104	-inf	0.18719587264154378
dre-mir-19b	3.9689870560084115	0.18720964611248117
bmp1b	0.20744333999758416	0.18726012576210346
dre-mir-143-1	-inf	0.18726350546418322
ENSDARG00000075027	0.5726824183171213	0.18737236818086267
dner	1.138801496299965	0.18737569954103572
ENSDARG00000086057	-1.010612310936313	0.18744834261744428
ENSDARG00000113105	0.336270312104189	0.18775932300003081
ENSDARG00000100739	-0.25571306166146085	0.18778001787529963
ppp4cb	0.3471285209637852	0.187792194517711
rcor1	0.3278427531079162	0.18781425479891692
si:ch211-237i5.4	1.144993396779895	0.18793659050059447
lamp2	0.32657460890509865	0.18803054381975773
ENSDARG00000099543	-0.3561120051923086	0.18823739229529643
ENSDARG00000075321	1.046662086283081	0.18824218380210234
hlfb	1.21539777338901	0.1882887357456942
ENSDARG00000117806	-inf	0.18833549666457128
birc5b	0.6429560652869856	0.1884785786568029
LOC100006839	2.0833688088985824	0.18850997856680288
ENSDARG00000093561	1.019257432677918	0.18855787303823382
zgc:162592	1.0440992906317519	0.18879539326249056
fabp10a	0.14073030383563834	0.18886013466442783
calhm6	0.44636355790998244	0.18892351242835384
LOC101885580	-1.2983711187959583	0.18906603614470963
ENSDARG00000116829	-0.7789953445017429	0.1890742473283777
mir1388	4.6763615005384445	0.18907464273471472
ENSDARG00000081654	1.5683536161697027	0.1892193823107233
ENSDARG00000097621	1.1184454706907323	0.18933083612993684
sumo3b	0.30928586043022466	0.18937040151253895
wwox	0.2959997696450182	0.18937608674840956
gcna	0.32323934034466506	0.18943924942454393
ENSDARG00000109383	3.231637111170562	0.18947795049485
ENSDARG00000099691	0.5090168990431785	0.18954856377071197
r3hdml	0.39482011858249055	0.18956978430483926
ora3.1	1.1944940177788845	0.1895779177731768
ENSDARG00000099233	0.6648445006532218	0.1896463600066032
prpsap1	0.3682371321560724	0.18966332615967904
LOC108179064	0.4754880524293637	0.1897400882095284
si:dkey-26m3.3	-0.26816808453987334	0.18982820672634254
shda	0.4918976915709196	0.1898610631045515
si:rp71-46j2.8	0.40481647677954874	0.18988500867693392
ENSDARG00000084209	1.5732289644408795	0.18988878051398164
aven	-0.3299616378415065	0.19010992953041642
ENSDARG00000092150	1.2630890490805442	0.19025753337443774
zdhhc15a	0.33005046106250485	0.19026625867539781
si:ch1073-440p11.2	-inf	0.19032048155561276
serpinb1l3	0.1328990497728633	0.19032585150114378
MTCL3	0.7856117278080167	0.19034720111620423
epor	1.260078030428425	0.19049677190710684
si:ch211-158d24.4	2.0674418344763055	0.19075297100870997
si:ch73-7i4.2	0.9432976618453461	0.19082336135637576
ppfia4	0.24201850065724953	0.19087158435469764
ENSDARG00000117688	0.45583962750906265	0.1909132351327407
ENSDARG00000102282	0.893882846407866	0.19091453253487342
ENSDARG00000071653	5.230670350429974	0.19098275192829325
LIMD2	0.2985425604829368	0.190994658789563
ENSDARG00000096957	1.3360292359325496	0.19126946160821146
ENSDARG00000105415	0.3604448241108824	0.19133649993628868
cyp46a1.5	0.7010088120422167	0.19148189447712174
LOC103910107	0.7062567590823137	0.19150142911357582
si:ch73-122g19.1	1.0710221224687986	0.19166936559859163
si:dkey-9i23.16	0.6281531399128425	0.19174504747469828
ENSDARG00000100586	4.200034605483816	0.19176555599065545
lhx2a	1.1130199928985536	0.1918290948755419
ENSDARG00000117568	-1.313727892572943	0.19192922774350307
marchf4a	0.7443827305658937	0.19201590838995186
si:dkeyp-35e5.10	-0.5927782777998599	0.19203467458465687
gja4	1.4588157469102956	0.19211606897861083
si:dkey-14k9.3	0.7127926114335893	0.19222231628289593
il12rb1	1.0471881848328277	0.19226707226473874
mhc1uka	1.0276041573934676	0.19233755130645916
polr2h	0.2754748081561654	0.19252249028555835
ENSDARG00000109630	2.0523271257221336	0.1926019952063554
ENSDARG00000098091	2.05470265254165	0.19269088298638357
LOC556532	2.164701979724148	0.19273634291587505
opa3	0.329955708640375	0.1927873302756166
fzd1	2.0567002585770355	0.1929017578061793
cckbra	0.8893992163483619	0.1929633164862349
kcnq1.1	0.28114849356479565	0.19299285538973449
ENSDARG00000095720	0.8128880047929482	0.19300424226372007
xgb	0.5443982536384544	0.19315729679891547
ENSDARG00000093211	0.6882049963954957	0.19336690482396285
ptger4b	1.5376758225599843	0.1933951475816769
ENSDARG00000110572	1.2825601893283558	0.19344119340512708
clmna	0.7301151502332061	0.19353871875405895
ENSDARG00000101347	0.3194548224255054	0.19370476211111187
terfa	0.25616307039727515	0.19371968584472482
si:ch211-24o8.2	0.30476754945577483	0.1937649603538906
ENSDARG00000096300	0.18606337730874264	0.19430740312548933
ENSDARG00000100460	3.952480429471268	0.19440364041514085
pcna	0.3443911648306783	0.19440467556294536
ENSDARG00000093579	2.0282573659817142	0.19450407162414585
ENSDARG00000114393	-inf	0.19452833623458832
ENSDARG00000105381	3.779456961760374	0.1945678527876963
ENSDARG00000099268	-inf	0.194585703508061
ENSDARG00000091975	2.3298468409770257	0.1946875118774019
si:ch211-223a21.4	-0.716798180172458	0.1946919722480553
LOC101882566	1.1931347303372495	0.19471405696242686
ENSDARG00000096408	2.116670615161097	0.19476727895366727
ENSDARG00000110019	0.4551855770196682	0.19478397136491948
ENSDARG00000114743	1.6108545506417156	0.19485849702417385
eif3k	0.22544221945565923	0.19494659069095757
ENSDARG00000103474	-0.5265365144864882	0.19508017444911302
ENSDARG00000057039	1.0408346375040574	0.1951025691753463
trim23	1.289706502121253	0.19510604267890747
pecam1b	1.498475408887849	0.1951333509741605
tiam1b	0.3713935145748729	0.19518955797938609
ENSDARG00000067592	-0.5727085882688968	0.1951975903914821
ENSDARG00000117248	0.791470188308757	0.19529488025491676
r3hdm2	0.4040595956913429	0.195353417231669
aplnr2	0.30007442675423535	0.19537753905354588
taar14e	3.6442147655642585	0.1954682514918444
wu:fl23c11	0.22352857568618908	0.19548465900724452
vax2	1.5241636007270727	0.19549793070395718
cyp11a1.1	-0.2362851345879785	0.19552258885615337
ENSDARG00000115582	-1.2906260786870765	0.19553823667745504
ENSDARG00000093376	1.401938145029731	0.19559252742724784
nup54	0.9371873136342889	0.19586390472859214
LOC100536030	1.158058117498895	0.19588876439925051
cdca9	0.7411137415136136	0.19604754740755684
ENSDARG00000095495	-0.4192919635407737	0.19614264530639777
ENSDARG00000095898	-1.2758700478748966	0.1963856180383858
slc47a3	-0.43077942320919094	0.19639407099479148
rce1a	-1.2678164824475355	0.19644943610892351
mir7149	2.361152389640905	0.1966537461814298
agtr1b	-0.8776186629303897	0.19670283265070113
wdpcp	0.47374789973638065	0.19671803774934618
c6ast1	0.6361356857875535	0.19675801912304364
ENSDARG00000102850	0.3315758982840518	0.19682767298530374
ENSDARG00000102397	0.8620875658922826	0.1968736864309449
kpnb3	0.275586993035318	0.19689686621815972
ENSDARG00000114708	1.9531955113010908	0.19694197724588428
zgc:195077	0.8239433957304437	0.19700700761422027
enkd1	0.6282820563474327	0.19705412038965686
ENSDARG00000102475	0.9643248928815653	0.19706693860414706
ubash3bb	1.2501923201819627	0.19707039649474656
cep57	-0.43989408381185874	0.1970924536274077
phpt1	0.35319294872288853	0.19717388731990562
htra3b	1.4353336779007755	0.19720304389108642
tmem263	0.24130165041123736	0.1972978797942999
ENSDARG00000102104	1.0134480336584564	0.19748296926799672
ENSDARG00000074764	0.3469666511612692	0.19751364417753128
LOC110439304	0.6838023872871696	0.19752532614783275
mir2193	2.0026262183660495	0.19754615063146613
ENSDARG00000096939	0.8069515305380817	0.19758768557325265
si:dkey-40m6.14	0.6295640213365459	0.19762614351419203
eppk1	0.20101252139932793	0.19765049732691625
gemin4	0.33852676844127383	0.19777104190399525
nitr1k	1.350531016853027	0.19778481266056672
LOC101883092	0.8895613290920292	0.19780481711331743
ENSDARG00000096437	5.688682223097717	0.19783012952885454
TMPRSS3	1.800547011934923	0.19807900915577464
arf4a	0.28907218956849	0.19820554095424317
ENSDARG00000104270	2.6141114793928404	0.19820861214994392
agfg2	-0.24000140990506325	0.19822999272887568
ptar1	1.5031911009715835	0.19826703005992702
kyat1	0.43016268743485253	0.19829976942461905
trabd	0.25228089665912357	0.1983597850868113
hsp90aa1.1	-0.3111874078134201	0.1986376770209736
si:dkey-85n7.8	0.638391612601745	0.198704357393097
LOC108183433	-0.9870889667216917	0.19871935802338725
ENSDARG00000110662	0.3984894876058749	0.1988136122507018
ppp6r3	1.5226870167249906	0.19900213365843036
trim35-30	2.943407435192848	0.19906828640084315
mtmr3	0.2559176137758219	0.19959157390758717
LOC101886286	0.8918011550862236	0.19976747724433294
atp2b1a	-0.2291844364740492	0.1997831016094194
ENSDARG00000096937	1.0199181178512227	0.1998508207786077
atad5a	0.3709944729714339	0.200003349342918
ftr27	1.9647024355306362	0.2000551189638333
ENSDARG00000101026	0.9102064878544955	0.200215150313013
LOC101886156	0.8635712003847587	0.2003061680770757
smad6a	0.24924116725144627	0.20031031047116074
slbp2	1.154568811926808	0.2003968798942316
mfsd8l2	0.2807878306391505	0.2005698870688548
LOC100151089	1.0097557062680547	0.20060441388224484
SAMD5	-0.9810078329042717	0.2006854059069413
LOC794408	1.9378688476367611	0.20086185729740413
ENSDARG00000096994	0.5145124617323098	0.20092984877092737
lrp1ba	0.6313794576675429	0.2010864867190598
bcl9	0.3081366240927909	0.2011786946215345
ENSDARG00000096884	2.2087912344547656	0.20134716931181793
ENSDARG00000104728	0.6768616772932318	0.20139396654217606
ENSDARG00000102544	2.426448527553858	0.20140645981681665
sebox	0.31301925529712266	0.20142604034977868
ENSDARG00000098541	0.25800263816254587	0.20152426121312955
mal2	0.19459133092652142	0.20158218224667404
ENSDARG00000063300	0.6116559413596067	0.20177559972798553
ifit14	1.2616081555543144	0.2020000890317523
LOC110437789	1.0896069398956156	0.2020761631357199
setb	0.324679763633024	0.2020948983693968
pikfyve	0.23220286326615722	0.2021648972370997
taf3	0.2719297245431643	0.20219265032986838
HDAC7	0.5296401228972114	0.2022928310446157
otoa	0.2784617950600198	0.20253919767321565
trmt6	0.28855274539718573	0.20268248971198577
ENSDARG00000031534	-0.23026154265360793	0.20272388174590109
slc19a2	0.4620798630184141	0.20295600306566602
LOC110439432	1.8192813948521227	0.2030224448444329
ilf3b	0.3429160700972583	0.2030694806400398
gins3	0.3266994375507607	0.2030783968213694
ENSDARG00000092481	3.373652794581204	0.20329749132138364
slc26a10	1.723373058938739	0.2034220821003437
ENSDARG00000102985	1.6143759922312857	0.2034902640972536
sxph	0.5208382884469339	0.20351627687220156
taar1b	3.3709116432997575	0.2035514131548326
ugt5c1	1.2636697525335059	0.20358101793430045
ENSDARG00000116672	3.4115542065083333	0.20360567643322075
ENSDARG00000093852	1.9319696117714116	0.20374100429935363
mrto4	-0.5610997764726895	0.2037687187637396
si:ch211-130m23.2	-0.657025894555922	0.20378160444757024
ENSDARG00000110539	1.0577686704158082	0.20379584584525554
si:ch211-264f5.2	1.1730149228070728	0.20391348389209188
si:ch73-90k17.1	-1.4652082885001183	0.20399145404734165
ENSDARG00000092944	0.5783135051006325	0.20422571313449697
nckipsd	0.37391336855078633	0.2042438515601871
si:ch211-184m13.4	3.3752495508742713	0.204262553228186
adamts1	1.0660272369699577	0.20428803252180014
ENSDARG00000097015	3.4646309617541613	0.2045491945021757
LOC101884146	3.3906012555408607	0.20471829875082492
ENSDARG00000053340	-1.3659170367399724	0.20473326049628354
cyp2aa4	0.405777078614096	0.2047484360683619
si:busm1-160c18.6	0.3957522264081714	0.20478327125614365
efemp2b	0.18123103750696992	0.2049916374505536
ENSDARG00000099109	0.3907505062206178	0.20524720552362255
ENSDARG00000102955	0.581610825435743	0.20547403753155655
gpib	0.2696584182321708	0.20561496211623032
ENSDARG00000091381	-0.4745406695026686	0.20574351838713356
wdr20b	0.27017660799686377	0.20581126816899228
si:dkey-31g6.6	0.5121132976975817	0.2058430753665713
ENSDARG00000117505	3.313070776686694	0.20586701169224234
ENSDARG00000112349	1.2226286457416438	0.20593284583120136
im:7141269	-0.24436930702426068	0.20593294158211664
ENSDARG00000102440	1.9500221435875296	0.2060075797243022
si:dkey-11o15.5	2.24078851899256	0.20602204306809083
ENSDARG00000096691	-inf	0.20603873920552213
ENSDARG00000111316	3.290917048082563	0.20623752252966673
slc2a11l	0.6965882922685709	0.2063409326220368
pcdh1gc5	-0.4749381475706155	0.20635028164046335
ENSDARG00000095325	0.6876448917378758	0.20635761403646488
mettl27	0.3472565514238347	0.20636030092606977
ENSDARG00000113245	1.228529425950614	0.20642612423127416
rfc2	0.2635349192618078	0.20673546133326698
LOC101884237	-0.8885478649341204	0.2067897750487951
ENSDARG00000097139	1.010174727820399	0.20692014734175102
si:ch211-135n15.2	0.48980353210175803	0.20695398151641967
ftr64	0.715224042063504	0.2069915741244098
ska1	0.3488309723485678	0.20703844732199683
si:ch211-149a19.3	-0.22783623359502517	0.20712441678941196
pom121	0.31528718900100905	0.2071245540112847
aspa	0.5742331234293913	0.20718409477446945
htr7	3.2582326229969074	0.20721402334058825
cmklr1	0.6916816395290887	0.20724472393291443
ENSDARG00000105601	1.2142093504171712	0.20724592874137246
gzm3.4	0.5119049892855367	0.20726023567367502
loxl5a	0.8523611223709773	0.20730301869070783
LOC108180292	3.3584191520952578	0.20730711642202465
smyd5	0.33907501097822484	0.20733860736440707
ttll3	0.7617635539980828	0.20741004022997694
trim35-40	0.38351334088524397	0.20749548149032246
mir125b-2	1.0676250326744992	0.20752807048991434
pla2g12b	0.21892789838898002	0.20759286272124786
adipoqa	3.3044710724888606	0.2076064375448782
ENSDARG00000096252	-inf	0.20771871121858568
tor1l3	0.5643302132391547	0.20773929697343657
ENSDARG00000091989	-inf	0.207901010619738
zmp:0000000650	1.006271255415908	0.20801035726479086
dnajc17	0.2797000109046486	0.20801885330401992
ENSDARG00000102602	0.9494785630962906	0.20811108981317186
gng13a	0.1977653306280986	0.20819629994360195
ENSDARG00000059369	2.2021844536929387	0.2082216381767536
si:ch211-209f23.7	0.33413529359594585	0.20835949359180142
tlr18	0.3663215050712604	0.2083744633436492
zgc:163077	0.3228091670656826	0.20840649374411008
LOC562831	0.7733479423879316	0.20851854644554327
ENSDARG00000093976	1.916926097974142	0.20854952074261185
ENSDARG00000111783	-1.2603895063297093	0.20860766647432377
taar14g	2.1247178322653064	0.20872118245221383
or30bt2	-0.7522014042369856	0.20895172373847523
micall2b	0.25778717373683036	0.2090546626286841
taar10a	3.2185213899789384	0.20914651403962475
cenpo	0.35874301386184715	0.20940554072993142
ENSDARG00000096436	0.5427207885469905	0.2094762893874254
ncf2	-0.28383421230944206	0.20951328848688314
LOC110440015	2.9741788607478012	0.20956861278076797
ENSDARG00000071020	1.8862891434085738	0.2096696889988914
ENSDARG00000117488	2.284874124810602	0.20972558005777175
plekhh1	0.29867102991648725	0.2097503356859389
ENSDARG00000071554	1.0220811480270358	0.20976410634234655
pusl1	0.28945604566985794	0.2099612043579425
ENSDARG00000096550	3.2065451995191574	0.21019373809456993
ENSDARG00000093478	0.9204553884896113	0.21031752431492579
ENSDARG00000096103	-0.7032916450327003	0.21036617925117038
dre-mir-124-4	3.1814642452670845	0.21049241664888219
ENSDARG00000097723	3.184600285040701	0.21067965994651092
ENSDARG00000104704	-0.4628273379742327	0.21070947697119313
gapvd1	0.22599216224588484	0.21075807180477374
spats1	2.5627917675866105	0.21078262087281488
xylt2	0.6521841797045013	0.21102801315535658
asb2a.2	1.8593778747134975	0.21105387826984034
LOC572297	-0.5160141661071372	0.21105584002294073
taar19t	-2.1140943620177315	0.21114882916112276
ENSDARG00000110832	-0.9207240529041522	0.21142900246196683
ENSDARG00000093987	1.6376588351886845	0.2116104677462536
ENSDARG00000097663	0.3095102977916426	0.21168896363831996
ENSDARG00000103807	2.764329420178734	0.21171292653610038
wwp2	0.27093059232707245	0.21181541135799517
ergic2	0.2770110527601505	0.211885722029481
SNORA77B	3.559457166617687	0.21192794705634146
ttll5	0.7333568147373748	0.21208125617372253
ENSDARG00000097402	1.6210276194024742	0.2122038161093769
ENSDARG00000102638	0.5847773139857237	0.21228259287251658
ENSDARG00000100793	3.1572680428970026	0.2124308761294505
ENSDARG00000112489	1.6343072480059757	0.21247644505421276
ell2	-0.1809015951272083	0.21251067279703942
si:ch73-236c18.5	2.1604797041376287	0.2125197965292131
ENSDARG00000117686	1.4488132029110512	0.21253904040241955
pimr51	1.4812262472429252	0.21267643904338923
or42c2	1.6100063346830158	0.21274124180401113
vps54	0.4503403775572904	0.21280678974995454
ankk1	0.7730260988119368	0.2129170099792141
cpt1a2b	0.4377539439582298	0.2130699564441317
si:dkey-69c1.1	0.6413115813407694	0.21311499720280264
cbx5	0.2861723517088538	0.21330602729820453
dnmt3bb.1	0.2970082810834449	0.2133717734113918
LOC100002503	0.9300918107969894	0.21337214348669134
sts	0.21167668995648029	0.21349038561210965
ENSDARG00000093918	0.23367406593804513	0.21382568581153036
ENSDARG00000094862	1.29282059820932	0.21386364847618317
ptpn21	0.46592396302834205	0.21388195013426445
hoxb7a	0.27546956482744966	0.2138984464470093
ENSDARG00000105245	1.2663401079814982	0.2139941688876746
grk4	0.3699661296851321	0.2140019369692943
taar14a	1.1202604357630808	0.21401559380125226
ENSDARG00000094454	1.628264648755587	0.2142485724764394
ttc41	1.0065426443991832	0.2142777735496943
ENSDARG00000097428	-1.0655123537561562	0.21428054870604618
LOC100334396	1.0340707841196584	0.21428185799507668
marcksb	0.33750487160527426	0.2143079174756368
