Gene,Log2 Fold Change,p-value
acsl4a,0.5200426126236226,0.0063981917663269
ENSDARG00000100332,0.5603684265077307,0.0064016742220301
si:dkey-219c3.2,0.8485321496396756,0.0064061248335933
tnfrsfa,1.323576342160094,0.0064070174452554
gpat2,1.0307446405535063,0.0064151986546607
chrac1,0.7509299826984437,0.0064164401550051
zmym2,0.865342488292398,0.0064290993029402
klhl15,0.6796486816501046,0.0064294701464442
zgc:194981,1.7380542042544544,0.0064343078474283
foxred1,0.685607875244334,0.0064351742626073
pin1,0.6084339360935773,0.006439238463115
gpr34a,-inf,0.0064411921578289
nol4lb,0.7796590003140774,0.0064434931087724
ENSDARG00000102786,-inf,0.0064461500673459
cbr1l,0.6226300023692838,0.0064463570953068
hykk.1,-inf,0.0064510112276002
cdc16,0.7959113061720471,0.0064587939109478
tinagl1,1.1970343583698209,0.0064652913436395
dynlrb2,1.6089767200127056,0.0064691856249578
fut11,0.585373109097001,0.0064691973391545
edar,1.9595210050767984,0.0064705520379826
ror1,0.6755150786115337,0.0064733061693114
mfap4.1,1.0704341311154906,0.0064751037813335
dhx30,1.6170884857127577,0.0064784899049491
rp1l1b,1.3838315711951623,0.0064856044791461
ENSDARG00000111550,-inf,0.0064891400510239
sf3b3,0.8393590545475595,0.006490363208829
clstn2b,0.4643857583470266,0.00649142789152
ENSDARG00000039935,0.7388455407717682,0.0065060999465219
ENSDARG00000117807,1.6439525474310257,0.0065134508116695
mrpl14,0.7742409183217452,0.0065162207653377
LOC110440008,1.077315653254845,0.0065179206810626
ppp4ca,0.9030075927042964,0.0065182864105859
pthlhb,-inf,0.0065197324494405
acot11a,0.9548668478932149,0.0065238366934522
gnrhr4,1.5970470741653218,0.006527303465088
msx3,0.8862099119763811,0.0065280870414
arap2,0.8763799284068302,0.0065285304543857
si:dkey-39a18.1,1.01592081795359,0.0065372253702209
LOC110438083,0.7537601886531125,0.0065421324389013
si:dkey-199f5.8,0.6032903924182913,0.0065519857378355
prickle3,1.5601381056797528,0.006553075845208
jpt1b,0.8222055357503881,0.0065544564065852
LOC100332358,1.1857640485088627,0.0065570456117591
chrnb3b,1.4243417413467805,0.0065607355515735
LOC110438486,1.0016616976953034,0.0065607765845088
edem3,1.7926442636855928,0.0065626203293137
si:ch211-253p18.2,1.5822393515466524,0.0065669627895622
rbb4l,0.822641027476826,0.0065685565829117
ENSDARG00000098732,-inf,0.0065687450458207
chmp6a,1.7254187207297622,0.0065746028335335
adora2ab,-inf,0.0065803670016639
LOC101882451,0.5802596057340865,0.0065806226623035
ENSDARG00000110978,1.0213720822248633,0.0065858957572974
aarsd1,0.8185105050025508,0.0065950536055804
atf7a,0.6661589976414622,0.0065969364016162
chadlb,1.8979387768741829,0.0066002872468663
si:ch211-149k23.9,0.7568501407528417,0.0066034577244385
LOC110439935,0.8001692017697807,0.0066038820934161
klhl3,0.9412901565774554,0.0066179311300053
zbtb47b,1.186602279835362,0.0066193223320636
si:ch211-285c6.6,0.5820402435876924,0.0066203027865303
git2b,0.4825681070516498,0.0066247063192982
bzw1b,0.3325121322544069,0.0066269739477267
ENSDARG00000104804,-inf,0.0066275057851276
gpr206,-0.4689859370587949,0.0066286603455698
june,1.105956220581901,0.0066327537034278
ncoa5,0.7625895084155042,0.0066352312485177
si:ch211-264f5.6,0.6559432020886075,0.0066387873060905
ENSDARG00000099047,-inf,0.006639577367909
hoxa2b,0.7746319236971531,0.0066425485349892
stmn1a,-0.5203518929871218,0.0066447951239099
ENSDARG00000038570,2.365553954113664,0.0066483311292923
supv3l1,0.7137707445375263,0.0066495786453838
mibp,0.8159480065040603,0.0066539791574268
guca1ab.1,0.5118610418048324,0.0066549716058102
exoc5,0.7194190730732661,0.0066618967274206
ror2,0.7559569152006714,0.0066646603005547
ENSDARG00000101992,0.3466197636384303,0.0066673742948133
ENSDARG00000092683,-inf,0.0066684679103363
si:ch211-197g15.9,-inf,0.0066696844165724
dffb,0.7245392262179406,0.0066722214601686
zgc:101016,0.5628749458915394,0.0066739947795318
tmem264,1.4222075826767693,0.006677916428473
tgfb2,2.1257264405091507,0.0066782402520589
apoa4a,0.958425246156244,0.0066889819522416
ENSDARG00000094425,1.0599882928529147,0.0066894766195057
klf2b,0.6798333689189583,0.0066909213195441
tfip11,0.8669121059635565,0.0066970364444839
ftr31,-2.016991428888659,0.0066979671942026
si:dkeyp-44b5.2,-1.5920388917477744,0.0067047277946564
ephb1,0.6783186020190766,0.0067109687437416
efhc1,0.9501898059723836,0.0067220878520011
znf740a,0.6212889397185706,0.0067272416930722
her6,0.823636283657108,0.0067277564410038
ddx61,0.7335895091912394,0.0067304012749871
mdfic2,3.256898126259759,0.0067327714282041
ppfibp2a,1.3847303903272266,0.0067393611893812
zgc:86811,0.5474272234798372,0.006741702930144
cacfd1,1.4657775834088096,0.0067421050147431
ENSDARG00000103166,2.3572334121055496,0.0067467469120367
has3,1.1451389206115792,0.0067512845430202
LOC563292,0.7169953329043067,0.0067517625453782
znf576.2,0.6923907692436342,0.0067539316312399
ube2g1a,1.1377246562299876,0.0067566862568872
LOC103908645,0.4000063326962073,0.0067648962642762
prr12b,0.6334528492758383,0.0067732375097504
tuba8l5,2.826615935208858,0.0067755003117329
zgc:165515,0.4978068622347262,0.0067755008946459
ostf1,0.5925751211336274,0.0067780899521219
ENSDARG00000096572,1.4966372220986963,0.0067810108685714
ENSDARG00000101917,1.0587578371298487,0.0067842383374064
lsm12a,0.6991625206547168,0.006784738785597
zgc:153932,2.222541782933804,0.0067876445750522
her13,0.8500116593723778,0.0067922623008853
itga6a,0.580568032521538,0.0067930396490344
hebp2,0.6792074099948674,0.006796033617646
rcor2,0.8829343921689834,0.0067976901369983
ENSDARG00000117628,0.5876829990877657,0.006798600021038
crhr1,0.5540724264305132,0.0068031785815468
ENSDARG00000095275,1.145455251193317,0.0068099987878919
ppil6,1.4419833203863104,0.006810574863148
ENSDARG00000117536,0.8398202240135894,0.0068219899529413
cmpk2,1.162959581481554,0.0068243167271918
uqcc4,0.7319715115947093,0.0068255162142158
rasip1,0.6511631903745314,0.0068279317377491
get4,0.6688749107925379,0.0068298917704382
hbae3,0.9862710969807672,0.0068346661080079
fat2,0.5898949322390676,0.0068353948356675
dzip1,0.6968513446604779,0.0068377062448168
LOC101886979,1.4070285100201807,0.0068412682558969
spata17,0.7845990469539944,0.0068528213655492
sorbs2a,1.1293306580499842,0.0068695516354259
ENSDARG00000112941,1.1090551988478623,0.0068747048359834
ENSDARG00000096679,1.1900903572613342,0.0068751282711138
rflna,1.8665064592223568,0.0068838215185367
ENSDARG00000114473,2.093725370082572,0.0068986321291805
dpy19l1l,1.1463804769832844,0.0068989240376708
gls2a,1.053099547856503,0.0069001689973069
b3gat1b,1.968165597366704,0.006900638278022
tmem209,1.2011507686940313,0.00690771900826
eipr1,0.5661301082371936,0.0069195523979909
LOC101884532,1.0778845781264954,0.0069244042630142
foxo6a,2.873553364244141,0.0069269203298488
ENSDARG00000105457,1.8476138890689704,0.006928318373821
arl9,0.5441514125386114,0.0069293074226612
ENSDARG00000117674,1.0460434954982136,0.0069297761683516
ppp1r3c2b,0.510108048077343,0.0069357823463623
plcb3,0.87321051704437,0.0069410812765262
zfpm1,0.8416030521061723,0.0069413381418531
si:ch73-361p23.3,2.116099162770165,0.0069428224075328
ggnbp2,0.6434840704985917,0.006945481654922
trim54,2.435946097370985,0.0069482305029187
disp1,0.5741180107892367,0.0069539502658262
amigo3,2.02426426330024,0.0069563021684539
c1ql4l,1.2205648288932551,0.0069568759110185
ENSDARG00000102797,0.6238890796606643,0.0069586952760215
fbxo15,0.7606285480475684,0.0069637079077363
larp4ab,0.6369717103108687,0.0069657393520958
ssr4,0.7583741788593257,0.0069744330079741
ston1,0.7080346719419118,0.0069769050132181
mier1a,0.4242942121572847,0.0069786723540987
nup35,0.6906495841640571,0.0069786749270254
ENSDARG00000097066,1.6632157577296958,0.006979504111214
mboat1,-0.4756997165020007,0.0069834254478931
si:ch211-86h15.1,0.6039801712493608,0.0069849521468016
plp2b,0.9577005706202408,0.0069852175910569
spi1b,0.6775171295139399,0.0069888033673748
lbx2,0.8536902964198823,0.0069890727050305
septin5b,1.7586954482945971,0.0069908253155433
zgc:174972,0.6225736964271723,0.0069911020649766
cstf2,0.8067588014664518,0.0069957719045753
ENSDARG00000109841,1.031804880895962,0.0070014419784577
ism2b,1.970830765790276,0.0070076384406227
phf8,0.6853487749318784,0.0070136159321581
rab30,0.9818987951723488,0.0070223417124127
her12,0.564969088409437,0.0070247319616954
wdr36,0.6224709836825937,0.0070335171437062
her1,0.638396471347854,0.0070357887943752
actc1b,0.7228395911442967,0.0070408889413677
snapc4,0.4292022896475332,0.0070442861478742
lsm5,0.7787387738797938,0.0070579841526334
cdkn3,0.7199460747430465,0.0070645754598366
ecscr,1.00053556969547,0.0070653930520596
onecut3b,-2.0813986727927394,0.007069377592425
lsm8,0.8096349744575291,0.0070890335544486
si:dkey-6n21.13,0.4784720408446135,0.0070899218755319
c1qbp,0.4267746775492902,0.0070907150009057
adam8a,0.7856736023743478,0.007095577866341
rufy1,0.6616264908245933,0.0071031854810213
si:ch211-11n16.2,0.5920113163113923,0.0071125131531152
chmp1b,0.6440848935739724,0.0071157441729569
far1,0.7573243169515669,0.0071180960619538
rrn3,0.7144100040922924,0.0071194987776818
cd40,0.8076776436054122,0.0071283403130185
scamp2l,0.8297778568550488,0.0071352929628532
kcnt1b,1.3226360065747798,0.0071410683807039
hoxc11b,0.6576580286270635,0.0071413205442621
si:ch73-269m14.2,0.5249229109113692,0.0071435776754913
slc27a6,0.934031755856856,0.0071486569830051
ntrk3a,0.497889647139075,0.007152687246704
senp3a,0.8494331260374016,0.007156319284636
frmd5b,0.4083947430104704,0.007156742861613
si:ch211-284k5.2,0.8870298561186893,0.0071595622684488
cobl,0.5406279252415214,0.0071640208038357
ENSDARG00000105602,0.8266655598139546,0.0071659690791424
aldh3a1,0.6541144862558984,0.0071801046463042
si:ch211-247l8.10,2.1449669939666003,0.0071861964134753
ENSDARG00000099575,2.436607502005354,0.0071947283761354
kmt2cb,0.7738017125411254,0.007194916671097
ENSDARG00000093936,0.5761366182848289,0.0072003151332593
ENSDARG00000109231,2.496828306233021,0.0072025865450391
nitr2a,-inf,0.0072052754799929
haspin,0.846757363463958,0.0072060008008308
si:ch211-282j17.11,-inf,0.0072117072115342
serf2a,0.6516727712879914,0.0072128967346079
ldlrad2,0.8125437048960288,0.007213381121445
cdc25b,0.7690303983376167,0.007223688552663
si:dkey-29b11.3,2.7246697802740605,0.0072283710906596
ENSDARG00000098665,1.234294957742349,0.007228971553866
pan2,0.7566204024522847,0.0072295964060635
dmrt2a,0.5527292056784775,0.0072329186141221
ENSDARG00000100006,1.2137672034835758,0.0072337828080246
ENSDARG00000114461,-0.56765004466271,0.0072390339480761
apoa4b.2,0.273620942404388,0.0072502029363095
fbxo4,1.7142736367779792,0.007252670285898
calhm2.2,1.271345964838665,0.0072578283263199
cpa6,0.7474997685276528,0.007258604756153
tacr3l,0.6756103532585023,0.0072625699316445
timm13,0.7946698299262602,0.0072639584816851
mc4r,-inf,0.0072668300960695
gabrd,1.540970164828014,0.0072788744453207
urad,0.9021789596961256,0.0072867574049272
ENSDARG00000095885,2.1177231288484317,0.0072926379742922
ENSDARG00000112990,1.970985495224852,0.0072947980565464
tefm,0.9622214420368548,0.0072956856282749
ckap4,0.9199486015825806,0.0072962873510764
cenpv,1.3863611801274145,0.0072974379134824
mycbpap,0.8536347649573677,0.0073049335976002
pde12,0.7866868309609116,0.0073093172609986
zgc:112980,0.7984822351223821,0.0073129004129528
fubp1,0.7356989022205219,0.0073153544191589
cart1,1.1270432613589147,0.0073197632146331
LOC103909700,-inf,0.007323390411294
adamts5,0.829567505534354,0.0073271347362295
cytl1,-1.0185353572773543,0.0073333343317621
cacnb3b,2.4406376897767577,0.0073339445982086
tfr1a,1.210002053032631,0.0073371936498924
ENSDARG00000116095,-11.536403083350615,0.0073435819551692
gbgt1l2,-1.4627596945284642,0.0073493206343369
grm3,1.411850415150121,0.007351265805109
prep,0.7693281149862403,0.0073513497836067
gdf6a,0.7242084046525515,0.0073516936378968
senp3b,0.7866183806095749,0.0073532184986925
slc35e3,0.8629547247923874,0.0073547537581633
prelid3a,1.57832587001345,0.0073655876675909
mxra5b,1.076129453632057,0.0073688646670348
gall,2.277325933154108,0.0073772479722525
myh7ba,0.6482839431028395,0.0073790047365354
ENSDARG00000089951,1.0560057104391076,0.0073886938842084
kctd8,0.4429266330347069,0.0073896539018753
gjb7,0.7384671535791887,0.0073923805173455
rabep2,0.5147472370932031,0.0073940064407623
gas2l1,0.4908434083155832,0.0073961091162664
LOC100002633,1.3524994065268274,0.0073988141893141
pbx4,0.7767559085447353,0.0074015590103225
ENSDARG00000117645,0.3967159228620675,0.0074078802853231
ENSDARG00000112935,-9.483244725594954,0.0074084476341239
si:dkey-16j16.4,0.6127989153857587,0.0074089340472023
slc25a3b,0.5263548295526539,0.0074096628324471
ppl,0.4270497069481631,0.007416517957571
slc37a4b,0.6188747961816825,0.0074171171444374
gart,1.159287537456623,0.0074277425774632
kita,1.7806606699538852,0.0074316768261946
ENSDARG00000096683,1.4802575233946678,0.0074373414550114
mitfb,2.686063516256869,0.007451515366771
ENSDARG00000101184,1.0984876195238635,0.0074561403172986
ENSDARG00000028659,-inf,0.0074579236703464
zgc:153759,1.2156207448695775,0.0074618235614833
ENSDARG00000094163,1.6221414641151677,0.0074626418084858
cox4i1l,0.6122364901709646,0.0074668337154718
ENSDARG00000104963,0.5329821236501094,0.0074789888633753
exosc7,0.707457836395606,0.0074794472260648
sytl5,1.2622329278651054,0.0074998249775932
ENSDARG00000099739,-inf,0.0075015998680104
gins2,0.8974533022458641,0.0075188160848568
psmd9,0.7910064128865264,0.0075366971734751
sema4d,1.6829327654563235,0.0075405502980417
ENSDARG00000117272,1.0175468311995517,0.0075477980055138
si:ch211-278p9.2,1.6973005295698331,0.0075575267582971
rbm12bb,0.6583557020555606,0.007562295886599
flvcr2a,1.4098012320056523,0.0075664842005001
pld3,1.3439717872984016,0.007567519420015
noxo1a,0.4817804435680093,0.0075700353956255
ENSDARG00000096766,1.4645066779903624,0.007580751290002
npas4b,-inf,0.0075846820473336
ENSDARG00000115593,1.014899772275857,0.0075898680580513
si:dkey-179j5.5,0.6110530911366154,0.0075993266935951
ENSDARG00000109255,1.484624654108639,0.0076000447901067
LOC108179110,0.4565913315070055,0.0076010690006728
tcea1,0.7453276972358585,0.0076021042050519
cdx1a,-0.3011989328247237,0.0076022020599375
or64f1,0.5966602945868539,0.0076058656242049
ENSDARG00000078366,1.9983750172390988,0.007608828567215
hikeshi,0.4944792230330312,0.0076117321903939
lmnb1,0.7541397954768906,0.0076156219566538
si:ch211-119o8.6,2.3734736151552656,0.0076166525897091
ENSDARG00000097393,1.069536042387382,0.0076203597633002
mgme1,0.8201139682485801,0.007623575108615
vill,1.7370177291136455,0.0076242812290521
afap1,1.098600856768972,0.0076404749585285
LOC567924,1.5084804183032754,0.0076509630746573
lgals9l5,3.460903473344877,0.0076554520477773
mios,0.7325296994794853,0.0076559012276684
ENSDARG00000103668,1.659925809647571,0.0076603414568784
eif4a3,0.6870890541565005,0.0076652681332425
ENSDARG00000116297,0.8491146030559066,0.007673434107453
ENSDARG00000095699,0.542902558763717,0.0076760079993902
ms4a17a.12,0.9686258787313105,0.0076769752489138
mtif2,0.7756649377438772,0.0076803161309894
arv1,0.488434232418686,0.0076819967272928
zdhhc16b,0.5744496379454191,0.0076824362702601
arl8bb,0.9605290500979518,0.0076858420851555
eci2,0.9898892896246384,0.0076861879887517
ENSDARG00000104420,1.7626576387949582,0.0076885108922154
rnf20,0.8452756579919637,0.0076888162093667
eno4,1.1446424168641247,0.0076941005761574
mxra5a,0.6466684280814805,0.0076986996977669
gprin3b,0.5767586487673491,0.0077047576259378
pcdh1g9,1.43337922555533,0.0077162964048252
cep350,0.659977101220855,0.007722388047266
rps19bp1,0.6464540104974675,0.0077237243812536
si:ch73-233c7.1,1.694604463926318,0.0077274300357607
itgb3b,2.062136694720499,0.0077301682505866
pheta1,1.4923243571221043,0.0077330419658494
zc3hc1,0.8970068234172389,0.0077335799967912
zgc:173577,0.6639850901547624,0.0077350657822706
pcyt2,-0.438973948070789,0.0077383756039193
olfcs1,2.0871565513534143,0.0077391344125952
dcun1d1,0.7937736243345445,0.0077461428230457
fthl29,0.6111864025867748,0.0077662989683769
chd4a,1.1532975638542622,0.0077719199287881
tox4a,1.0387096999013812,0.0077806598298046
LOC798191,0.5388789992595818,0.0077819022118361
paics,0.806306311576331,0.007782904333017
lsm7,0.7293363148340154,0.0077862321091187
trim33l,0.924940748643193,0.0077946406633358
ENSDARG00000117276,0.6325336128458817,0.0077995020367511
ccdc174,0.5697650333651313,0.0078052590564298
slc6a4a,2.029236513274679,0.0078107067910054
ENSDARG00000098052,1.0069068334235458,0.0078261155615975
ENSDARG00000113791,2.091381313640539,0.0078285244588634
gpr155b,1.91295416357761,0.0078298528637954
rab39ba,0.8282566721345898,0.0078353978438543
emid1,0.6869183231932463,0.0078372035588418
smarcad1b,0.955951934531983,0.0078445986799922
vps36,0.6661670735444929,0.0078524180135386
bcl10,0.568290103897731,0.007858102332386
uba52,0.5182489609479101,0.0078635190343225
angpt1,1.0565703421760122,0.0078695374588891
LOC100535636,1.133853377041686,0.0078772447940828
rnf115a,0.5324989784088773,0.0078873620005647
ndufb2,0.7054320950056358,0.0078908185934116
h2af1al,0.8295061927552373,0.0078988221681516
olfcq1,2.2277166702198627,0.0079159668915135
LOC101883139,0.8857223872423267,0.0079183331377849
sdccag8,0.6763586567479349,0.0079184371386387
ENSDARG00000113502,-inf,0.0079269095177666
ENSDARG00000109760,2.543171118316561,0.0079310455849211
pmpca,1.213106648910152,0.0079343358428912
